City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Conditions
464,Guanica,PR,17.9716,-66.908,91.69,64,76,16.71,broken clouds
465,Mbuji-Mayi,CD,-6.15,23.6,78.1,62,86,2.86,overcast clouds
466,Port Macquarie,AU,-31.4333,152.9167,53.89,93,51,8.05,broken clouds
467,Vestmannaeyjar,IS,63.4427,-20.2734,45.59,61,0,17.27,clear sky
468,High Prairie,CA,55.4334,-116.4858,53.82,54,5,4.03,clear sky
469,Rancho Palos Verdes,US,33.7445,-118.387,78.08,86,76,4.0,broken clouds
470,Texas City,US,29.3838,-94.9027,89.11,55,20,10.36,few clouds
471,Lazaro Cardenas,MX,17.9583,-102.2,84.61,67,33,4.74,scattered clouds
472,Halifax,CA,44.6453,-63.5724,60.51,98,100,6.91,light rain
473,Lakatoro,VU,-16.0999,167.4164,77.13,84,77,6.73,broken clouds
474,Meulaboh,ID,4.1363,96.1285,75.74,90,100,2.48,light rain
475,Anloga,GH,5.7947,0.8973,78.4,85,48,15.97,scattered clouds
476,High Level,CA,58.5169,-117.136,44.71,76,40,4.61,scattered clouds
477,Alegrete,BR,-29.7831,-55.7919,65.61,94,100,9.04,overcast clouds
478,Oudtshoorn,ZA,-33.5907,22.2014,59.36,70,87,6.6,overcast clouds
479,Villamontes,BO,-21.25,-63.5,85.53,26,51,11.1,broken clouds
480,Marawi,PH,7.9986,124.2928,69.28,93,78,2.71,broken clouds
481,Gamba,GA,-2.65,10.0,76.32,82,82,9.08,broken clouds
482,Tarauaca,BR,-8.1614,-70.7656,93.97,42,51,4.12,broken clouds
483,Daru,PG,-9.0763,143.2092,79.43,88,100,17.38,overcast clouds
484,Timizart,DZ,36.8,4.2667,70.95,63,99,4.18,overcast clouds
485,Owando,CG,-0.4819,15.8999,71.47,98,100,3.58,light rain
486,Lavrentiya,RU,65.5833,-171.0,38.59,78,8,29.01,clear sky
487,Dunedin,NZ,-45.8742,170.5036,40.46,80,82,12.77,broken clouds
488,Kota Kinabalu,MY,5.9749,116.0724,76.98,94,20,2.3,few clouds
489,Pareora,NZ,-44.4871,171.2132,37.18,64,1,4.0,clear sky
490,Thai Binh,VN,20.45,106.3333,77.59,87,3,6.11,clear sky
491,Soke,ML,13.598,-5.9386,88.02,51,28,3.49,scattered clouds
492,Duncan,US,34.5023,-97.9578,88.38,28,100,5.75,overcast clouds
493,Coquimbo,CL,-29.9533,-71.3436,65.93,63,0,17.27,clear sky
494,Kathu,TH,7.9178,98.3332,78.62,78,100,1.5,overcast clouds
495,Auch,FR,43.65,0.5833,66.34,81,55,3.11,broken clouds
496,Chernyshevskiy,RU,63.0128,112.4714,21.9,80,55,2.93,broken clouds
497,Gouyave,GD,12.1646,-61.7296,79.68,82,100,13.35,overcast clouds
498,Kununurra,AU,-15.7667,128.7333,78.78,78,40,4.61,scattered clouds
499,Coxim,BR,-18.5067,-54.76,96.03,33,74,12.53,broken clouds
500,Matias Olimpio,BR,-3.7158,-42.5556,104.14,15,68,7.81,broken clouds
501,Shatrovo,RU,56.5167,64.6333,51.73,39,100,10.04,overcast clouds
502,Yining,CN,29.0361,114.5636,54.05,91,100,2.21,overcast clouds
503,Cidreira,BR,-30.1811,-50.2056,63.43,96,100,18.16,overcast clouds
504,Taoudenni,ML,22.6783,-3.9836,102.69,11,15,3.22,few clouds
505,Quatre Cocos,MU,-20.2078,57.7625,72.09,69,79,15.95,broken clouds
506,Altos Del Rosario,CO,8.7944,-74.1658,85.33,71,89,1.1,overcast clouds
507,Vila Franca Do Campo,PT,37.7167,-25.4333,72.01,73,71,7.92,broken clouds
508,Pouembout,NC,-21.1333,164.9,70.52,74,70,4.5,broken clouds
509,Huancavelica,PE,-12.7667,-74.9833,56.08,17,100,8.39,overcast clouds
510,Ibra,OM,22.6906,58.5334,81.16,44,2,5.1,clear sky
511,Lichtenburg,ZA,-26.152,26.1597,73.87,20,0,10.98,clear sky
512,San Rafael,AR,-34.6177,-68.3301,80.76,13,44,5.21,scattered clouds
513,Ziyang,CN,29.2497,117.8547,60.46,96,100,2.39,overcast clouds
514,Christchurch,NZ,-43.5333,172.6333,44.94,63,9,9.22,clear sky
515,Kesinga,IN,20.2,83.2333,74.23,92,94,2.37,overcast clouds
516,Borogontsy,RU,62.6683,131.1683,23.94,89,100,2.28,overcast clouds
517,Bandarbeyla,SO,9.4942,50.8122,78.4,81,73,19.42,broken clouds
518,Turayf,SA,31.6725,38.6637,81.34,23,5,11.36,clear sky
519,Binzhou,CN,37.3667,118.0167,48.29,76,13,5.14,few clouds
520,Gander,CA,48.9682,-54.5906,64.17,36,98,5.01,overcast clouds
521,Napier,NZ,-39.4833,176.9167,37.27,73,12,1.01,few clouds
522,Ouallam,NE,14.3188,2.0866,85.91,45,96,13.4,light rain
523,Kulhudhuffushi,MV,6.6221,73.07,81.79,75,100,17.65,overcast clouds
524,Baiyin,CN,36.5583,104.2081,51.22,48,89,3.78,overcast clouds
525,Neiafu,TO,-18.65,-173.9833,77.68,83,20,6.91,few clouds
526,High Rock,BS,26.6208,-78.2833,84.22,63,7,10.96,clear sky
527,French Harbor,HN,16.35,-86.4333,83.07,89,75,17.27,broken clouds
528,Campbeltown,GB,55.4258,-5.6076,57.25,89,100,25.34,overcast clouds
529,New Milford,US,40.9327,-74.0179,77.47,48,0,5.75,clear sky
530,Otacilio Costa,BR,-27.4831,-50.1219,57.11,99,100,4.32,overcast clouds
531,Quelimane,MZ,-17.8786,36.8883,76.95,88,0,8.05,clear sky
532,Cocorit,MX,27.5833,-109.9667,93.54,31,0,3.85,clear sky
533,Gornopravdinsk,RU,60.05,69.9,46.53,84,100,6.96,overcast clouds
534,Tamworth,GB,52.634,-1.6959,60.57,81,56,8.01,broken clouds
535,Rio Grande,BR,-32.035,-52.0986,66.31,98,100,11.77,overcast clouds
536,Punuare,HN,14.7333,-85.9667,93.96,79,83,2.59,broken clouds
537,Sirok,HU,47.9333,20.2,56.25,72,100,2.3,overcast clouds
538,Jiangkou,CN,25.4872,119.1986,74.64,86,97,9.35,overcast clouds
539,Polunochnoye,RU,60.8697,60.4153,39.97,99,100,3.38,moderate rain
540,Anchorage,US,61.2181,-149.9003,57.25,63,20,18.41,few clouds
541,Kenai,US,60.5544,-151.2583,46.15,98,75,5.75,broken clouds
542,Kitaibaraki,JP,36.7833,140.75,49.14,84,88,9.15,overcast clouds
543,Lusambo,CD,-4.9667,23.45,76.84,66,95,2.04,overcast clouds
544,Portree,GB,57.4129,-6.1942,54.52,95,100,20.09,heavy intensity rain
545,Harnosand,SE,62.6323,17.9379,54.0,72,95,12.68,overcast clouds
546,Onguday,RU,50.75,86.15,38.7,97,98,0.29,overcast clouds
547,Goundam,ML,16.4145,-3.6708,102.11,13,49,10.25,scattered clouds
548,Bollnas,SE,61.3482,16.3946,52.05,66,69,15.26,broken clouds
549,Madang,PG,-5.2246,145.7966,76.95,88,100,2.39,overcast clouds
550,Cholet,FR,47.1667,-1.0,60.04,52,6,5.35,clear sky
551,Jumla,NP,29.2747,82.1838,55.15,94,100,3.76,light rain
552,Paciran,ID,-6.8767,112.3761,78.58,86,100,7.36,overcast clouds
553,Lowestoft,GB,52.4752,1.7516,61.05,70,16,12.03,few clouds
554,Kuliyapitiya,LK,7.4688,80.0401,75.27,92,86,4.63,overcast clouds
555,Betanzos,ES,43.2804,-8.2147,70.72,73,0,8.05,clear sky
556,Constitucion,CL,-35.3333,-72.4167,60.66,60,80,9.1,broken clouds
557,Alice,US,27.7523,-98.0697,86.56,48,75,6.91,broken clouds
558,Hovd,MN,48.0056,91.6419,36.07,69,83,7.74,broken clouds
559,Te Anau,NZ,-45.4167,167.7167,29.68,95,25,1.3,scattered clouds
560,Eirunepe,BR,-6.6603,-69.8736,96.94,36,69,3.11,broken clouds
561,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,87.42,19,33,7.65,scattered clouds
562,Richards Bay,ZA,-28.783,32.0377,71.98,86,69,16.11,broken clouds
563,Lazo,RU,43.3817,133.9014,32.54,58,71,2.44,broken clouds
564,Malakal,SS,9.5334,31.6605,76.64,77,79,2.77,light rain
565,Molo,KE,-0.2479,35.7374,53.38,94,100,1.32,light rain
566,Tapes,BR,-30.6733,-51.3958,63.3,97,100,8.95,overcast clouds
567,West Odessa,US,31.8424,-102.4988,77.05,48,0,0.0,clear sky
568,Aksarka,RU,66.5606,67.7975,39.24,94,100,7.52,overcast clouds
569,Kolondieba,ML,11.0882,-6.8926,81.79,69,58,2.55,broken clouds
570,Kushiro,JP,42.975,144.3747,43.65,70,57,6.78,broken clouds
571,Ullapool,GB,57.8987,-5.1604,53.35,88,100,16.55,heavy intensity rain
572,Maxingal,PH,18.2149,121.6682,74.25,96,23,1.34,light rain
573,Magistralnyy,RU,56.1725,107.4458,30.81,98,100,2.73,light snow
574,Castlemaine,AU,-37.0667,144.2167,57.99,96,100,4.97,overcast clouds
575,Sorland,NO,67.667,12.6934,48.92,69,79,30.49,broken clouds
576,Hasilpur,PK,29.7122,72.5553,81.79,23,0,8.79,clear sky
577,North Platte,US,41.1239,-100.7654,60.69,63,75,9.22,broken clouds
578,Natal,BR,-5.795,-35.2094,86.22,70,40,14.97,scattered clouds
579,Meadow Lake,US,34.8014,-106.5436,63.46,73,100,4.41,overcast clouds
580,Boa Vista,BR,2.8197,-60.6733,93.18,43,40,9.22,scattered clouds
581,Gazanjyk,TM,39.2446,55.5154,67.51,10,4,10.51,clear sky
582,Zyryanka,RU,65.75,150.85,23.61,94,100,18.19,light snow
583,Aykhal,RU,66.0,111.5,7.47,99,97,3.76,overcast clouds
584,Sept-Iles,CA,50.2001,-66.3821,53.06,86,57,1.99,broken clouds
585,Elizabeth City,US,36.2946,-76.2511,78.82,53,0,6.91,clear sky
586,Mecca,SA,21.4267,39.8261,87.73,38,57,1.57,broken clouds
587,Vanimo,PG,-2.6741,141.3028,77.2,90,100,4.52,overcast clouds
588,Ekibastuz,KZ,51.6667,75.3667,54.0,47,95,5.08,overcast clouds
589,Bereda,ES,43.2686,-7.5406,64.42,94,39,5.84,scattered clouds
590,Ayolas,PY,-27.4,-56.9,69.57,85,99,15.1,overcast clouds
591,Maragogi,BR,-9.0122,-35.2225,80.26,76,33,10.04,scattered clouds
592,Ust-Kuyga,RU,70.0167,135.6,19.09,95,96,8.05,light snow
593,Biloxi,US,30.396,-88.8853,83.08,47,75,9.22,broken clouds
594,Tecoanapa,MX,16.5167,-98.75,84.24,65,100,7.65,overcast clouds
595,Carutapera,BR,-1.195,-46.02,86.18,61,71,13.67,broken clouds
596,Garhi Khairo,PK,28.0606,67.9803,83.17,27,0,3.31,clear sky
597,Boende,CD,-0.2167,20.8667,72.81,87,73,2.51,light rain
598,Tyup,KG,42.7276,78.3648,47.39,54,87,2.73,overcast clouds
599,Vila Do Maio,CV,15.1333,-23.2167,86.79,85,47,15.41,scattered clouds
600,Saint-Georges,GD,12.0564,-61.7485,76.68,94,75,13.8,broken clouds
601,Sohag,EG,26.557,31.6948,83.75,31,0,17.09,clear sky
602,De Land,US,29.0283,-81.3031,84.15,47,0,4.61,clear sky
603,Tuatapere,NZ,-46.1333,167.6833,37.22,82,77,4.0,broken clouds
604,Rondonopolis,BR,-16.4708,-54.6356,93.87,35,54,3.87,broken clouds
605,Ayr,GB,55.4627,-4.6339,58.32,88,75,17.27,broken clouds
606,Birjand,IR,32.8663,59.2211,54.07,4,0,9.22,clear sky
607,Henties Bay,NA,-22.116,14.2845,55.65,88,2,10.49,clear sky
608,Ilheus,BR,-14.7889,-39.0494,82.22,78,20,9.22,few clouds
609,Sabha,LY,27.0377,14.4283,77.38,36,0,10.29,clear sky
610,Alamosa,US,37.4695,-105.87,57.18,44,0,6.91,clear sky
611,Jibuti,DJ,11.5,42.5,82.72,50,88,10.96,overcast clouds
612,Antalaha,MG,-14.9003,50.2788,70.52,82,3,10.85,clear sky
613,Sinnamary,GF,5.3833,-52.95,86.0,64,20,15.03,few clouds
614,Huntington,US,38.4193,-82.4452,73.35,51,0,5.01,clear sky
615,Ardmore,US,34.1743,-97.1436,87.31,28,0,8.05,clear sky
616,Kamaishi,JP,39.2667,141.8833,49.8,75,63,6.49,broken clouds
617,Gibara,CU,21.1097,-76.1317,87.12,70,59,11.9,broken clouds
618,Tosya,TR,41.0155,34.0401,51.67,92,94,5.23,overcast clouds
619,Margate,GB,51.3813,1.3862,58.89,73,29,4.0,scattered clouds
620,Sangmelima,CM,2.9333,11.9833,68.56,98,56,3.47,moderate rain
621,Port-Gentil,GA,-0.7193,8.7815,78.76,83,75,14.97,broken clouds
622,Phangnga,TH,8.4509,98.5298,77.04,93,100,2.26,overcast clouds
623,Bafq,IR,31.6128,55.4107,74.82,13,0,6.42,clear sky
624,Soyo,AO,-6.1349,12.3689,77.0,79,62,12.46,broken clouds
625,Vao,NC,-22.6667,167.4833,72.03,70,97,21.41,overcast clouds
626,Bonavista,CA,48.6499,-53.1147,56.98,69,100,10.16,overcast clouds
627,Beterou,BJ,9.1992,2.2586,75.61,85,100,1.68,light rain
628,Nizhniy Odes,RU,63.6445,54.856,40.96,98,100,4.68,overcast clouds
629,Broome,US,42.2506,-75.833,75.42,57,0,5.75,clear sky
630,Nykoping,SE,58.753,17.0079,58.78,71,75,28.77,broken clouds
631,Mahon,ES,39.8885,4.2658,72.16,83,40,9.22,scattered clouds
632,Comodoro Rivadavia,AR,-45.8667,-67.5,55.26,50,75,11.5,broken clouds
633,Ostrovnoy,RU,68.0531,39.5131,46.58,89,100,31.41,light rain
634,Kangaatsiaq,GL,68.3065,-53.4641,32.04,79,100,4.34,overcast clouds
635,Pandan,PH,14.0453,124.1694,79.83,88,98,7.92,overcast clouds
636,Las Lomas,PA,8.4333,-82.4,83.5,75,92,7.36,overcast clouds
637,Magomeni,TZ,-6.8,39.25,75.22,73,33,12.46,scattered clouds
638,Ulaangom,MN,49.9811,92.0667,35.98,65,55,6.15,broken clouds
639,Guna,IN,24.65,77.3167,72.73,96,100,9.78,light rain
640,Sabang,ID,5.8933,95.3214,76.89,88,100,6.71,moderate rain
641,Kargasok,RU,59.0556,80.8572,32.4,87,96,6.64,overcast clouds
642,Razole,IN,16.4833,81.8333,78.37,89,98,7.56,overcast clouds
643,Kalemie,CD,-5.9475,29.1947,77.56,48,63,1.59,broken clouds
644,Warri,NG,5.5167,5.75,75.7,92,100,3.49,light rain
645,Mpika,ZM,-11.8343,31.4529,69.17,23,5,10.31,clear sky
646,Chumikan,RU,54.7183,135.315,32.23,68,24,17.81,few clouds
647,Champasak,LA,14.75,106.0,73.53,100,99,0.51,light rain
648,Omsukchan,RU,62.5333,155.8,15.66,94,100,7.0,light snow
649,Abu Dhabi,AE,24.4667,54.3667,87.91,84,20,4.61,few clouds
650,Berlevag,NO,70.8578,29.0864,46.2,91,100,29.17,light rain
651,Prince Rupert,CA,54.3161,-130.3201,57.29,96,20,2.3,few clouds
652,Majalengka,ID,-6.8361,108.2278,75.65,90,100,3.51,overcast clouds
653,Avera,US,33.194,-82.5271,82.54,25,0,4.38,clear sky
654,Nioro,GM,13.35,-15.75,86.7,71,25,4.68,light rain
655,Eenhana,NA,-17.4667,16.3333,81.54,14,26,5.35,scattered clouds
656,El Alto,PE,-4.2714,-81.2147,69.46,69,26,15.93,scattered clouds
657,Kodinsk,RU,58.6881,99.1844,25.75,93,64,1.59,broken clouds
658,Manggar,ID,-2.8833,108.2667,77.9,88,100,7.05,heavy intensity rain
659,Prado,BR,-17.3411,-39.2208,80.69,61,88,10.36,overcast clouds
660,Pochutla,MX,15.7432,-96.4661,89.82,61,20,5.84,few clouds
661,Tibu,CO,8.639,-72.7358,78.85,86,99,3.42,overcast clouds
662,Safford,US,32.834,-109.7076,75.11,53,0,5.75,clear sky
663,Nynashamn,SE,58.9034,17.9479,56.16,70,3,26.06,clear sky
664,Sembakung,ID,3.8167,117.25,73.56,98,89,1.39,moderate rain
665,Ayame,CI,5.6083,-3.1563,75.94,88,66,5.66,broken clouds
666,Monzon,ES,41.9108,0.1941,71.02,50,47,5.14,scattered clouds
667,Anadyr,RU,64.75,177.4833,34.3,69,0,24.61,clear sky
668,Sochi,RU,43.6,39.7303,60.89,81,32,4.59,scattered clouds
669,Iranshahr,IR,27.2025,60.6848,86.34,8,0,13.8,clear sky
670,Yaounde,CM,3.8667,11.5167,68.76,99,66,3.8,light rain
671,Santa Fe,AR,-31.6333,-60.7,70.99,52,100,8.99,overcast clouds
672,Marondera,ZW,-18.1853,31.5519,67.1,24,0,10.4,clear sky
673,Dunyapur,PK,29.7995,71.7196,81.46,22,0,5.06,clear sky
674,Caetite,BR,-14.0694,-42.475,90.52,24,99,11.99,overcast clouds
675,Bilma,NE,18.6853,12.9164,94.55,14,100,6.51,overcast clouds
676,Moindou,NC,-21.6924,165.677,71.06,71,52,3.06,broken clouds
677,Kushima,JP,31.4583,131.2333,68.27,89,73,4.41,broken clouds
678,Kyra,RU,49.5776,111.9753,31.21,56,100,5.23,overcast clouds
679,Abnub,EG,27.2696,31.1511,81.43,30,0,13.2,clear sky
680,Fethiye,TR,36.6217,29.1164,64.27,74,70,3.31,light rain
681,Sechura,PE,-5.5569,-80.8222,76.12,56,14,13.98,few clouds
682,Kutoarjo,ID,-7.7169,109.9128,75.42,93,100,2.44,overcast clouds
683,Solnechnyy,RU,50.7214,136.6319,29.91,58,1,4.32,clear sky
684,Chapais,CA,49.7834,-74.8492,42.58,86,100,8.93,overcast clouds
685,Fare,PF,-16.7,-151.0167,77.92,76,48,26.62,light rain
686,Bratsk,RU,56.1325,101.6142,30.69,96,74,4.97,broken clouds
687,Boueni,YT,-12.9025,45.0761,76.98,71,8,4.27,clear sky
688,Raudeberg,NO,61.9875,5.1352,52.47,47,94,37.45,light rain
689,Mongoumba,CF,3.6415,18.5936,72.01,98,97,2.46,overcast clouds
690,Veraval,IN,20.9,70.3667,81.66,79,28,13.56,scattered clouds
691,Palauig,PH,15.435,119.9045,80.35,76,99,4.16,overcast clouds
692,Sosenskiy,RU,54.059,35.9623,49.21,90,11,9.13,few clouds
693,Kolobovo,RU,56.702,41.3417,47.86,91,83,8.59,broken clouds
694,Grand-Santi,GF,4.25,-54.3833,99.19,27,38,4.07,scattered clouds
695,Viedma,AR,-40.8135,-62.9967,65.86,28,3,17.76,clear sky
696,Kalmunai,LK,7.4167,81.8167,81.68,76,100,6.26,overcast clouds
